Nome;Crimes;Pol’tica;ECO_PC1;ECO_PC2;SAU_PC1;SAU_PC2;Mortes_COVID-19
Washington Columbia;37693177535;Republicano;-0.865592751462652;-125571789205025;-0.0705804017281266;-0.318166745795387;-368862942285873
Washington Cowlitz;25938136333;Republicano;0.254104374761494;12145902378122;-0.545360927407674;-117130355058325;-499711574400874
Washington Douglas;98783725381;Republicano;-0.316709304898869;-0.210378472123255;-199427050269764;-0.229613333638004;-360808836040881
Washington Franklin;21079024152;Republicano;114364613909227;156674529180341;-172934402250372;-0.424015236795944;-25731060462931
Washington Grant;27846601314;Republicano;0.979899357256296;0.637363497827976;-0.970858470574201;-160386176425672;-35074860378928
Washington Grays Harbor;24353339578;Republicano;0.433828104913389;0.00397473338774136;0.114759129909324;-0.0133733515218989;-417374370620959
Washington Island;10736796898;Democrata;-200523151372284;-0.0106350374091084;-177389088118375;0.814003461988926;-420373444904956
Washington King;34063880554;Democrata;-284376907948784;253391302423098;-238949371786081;698569019617956;-325768068941648
Washington Kitsap;26323249504;Democrata;-217655509346795;0.87567847741249;-209655984930987;-0.0829695294910662;-47679961138116
Washington Kittitas;11040477878;Republicano;-0.687647558293937;0.0985506711950533;-182257838862634;0.405437634915054;-298948553049043
Washington Klickitat;87414652586;Republicano;-0.342203192523685;-0.516766209558417;-130428621342699;-0.104601678368289;-425665235832168
Washington Lewis;19319602377;Republicano;0.317650138668014;0.159882662290212;-0.329445500259553;-0.0904803479524228;-414856966576516
Washington Lincoln;92264361676;Republicano;-102398170054076;-112219853624604;-0.475655476713839;-0.39075374575217;-394584455390366
Washington Mason;21964152536;Republicano;0.368899089247078;0.807038757819727;-0.263600267386667;0.0149930940682834;-412015849711508
Washington Okanogan;17570039472;Republicano;145200181349082;146811041874308;-0.0393673341824846;0.991958591896148;-362741499109322
Washington Pend Oreille;13026819923;Republicano;-0.0125276319685151;164600699228369;0.455464135638096;-134405509921307;-48725985294126
Washington Pierce;45781824088;Democrata;-104083204822483;167493060228659;-140368707804682;0.195556345479229;-361720007915683
Washington Skagit;19535105613;Democrata;-0.741020681124208;0.70610286283533;-192057798541184;-0.0782008885807267;-392629566471486
Washington Skamania;87719298246;Republicano;-0.960458656115435;0.34568195047074;-0.731993094283616;0.974697130129165;-474475820019514
Washington Snohomish;20459239524;Democrata;-229402830088323;0.527302531675955;-181919571807295;-112820334062355;-350040682938912
Washington Spokane;35281718091;Republicano;-0.919703900271893;-0.173365085876999;-166744569233383;0.218650838507826;-318534247446555
Washington Stevens;10531617748;Republicano;-0.170960598351316;0.0304601666440213;-0.71253445613599;-0.116191130072836;-447410432287479
Washington Thurston;23723320524;Democrata;-150434807608601;0.268656930116622;-175294237252579;-0.0576952166832421;-44040734738678
Washington Walla Walla;23921662762;Republicano;-0.651044518266779;0.188490740403884;-203989729779449;-0.185628256823334;-460286753692542
Washington Whatcom;19371339855;Democrata;-0.866079425594729;182011306939464;-239769207207844;0.423913787207295;-375062344919829
Washington Whitman;18123814268;Democrata;0.505030588955808;0.353651005397976;-160957555195178;0.692410381464565;-327911344370407
Washington Yakima;27282972263;Republicano;184615594235065;0.810694693424199;-0.858321333308583;-0.446472959421749;-220766641163578
West Virginia Barbour;45118209709;Republicano;189376317215502;-0.452088239176165;177424022681384;-0.43341076999543;-512336856408349
West Virginia Berkeley;16785696606;Republicano;-0.311984550751799;0.531989159055442;0.483934512753009;0.109396405636357;-41272239867655
West Virginia Boone;24956719203;Republicano;288430543230367;0.940001301381203;235636967849475;0.328713039357101;-434967560445622
West Virginia Brooke;13051359517;Republicano;-0.939920889617083;-0.51912017242655;170377342655498;-0.32651998410345;-405469375659231
West Virginia Cabell;46084862576;Republicano;0.761599542149236;-0.374537288646755;0.877937978709249;0.483795673662576;-350067857898382
West Virginia Clay;25449873211.5;Republicano;280934380839764;-117441444104001;187387053102847;0.35776543215053;-339013643430273
West Virginia Doddridge;27083589807;Republicano;0.220843891586703;-0.7412307518071;0.104375931345889;-0.00870683481811471;-445085282560373
West Virginia Fayette;27775756253;Republicano;158365983475472;0.962118768677251;242797564959238;-0.418174939546831;-292230996371603
West Virginia Grant;22441651706;Republicano;-0.276333029220688;0.106578535463751;176528369586087;-0.231404302061197;-268042203398474
West Virginia Greenbrier;12367126999;Republicano;0.603400319481971;0.118309729165349;0.460061670207604;0.28108554745031;-448647110589108
West Virginia Hampshire;22685629526;Republicano;0.806482172665603;-0.916794933189741;10855399195625;0.0628937633628181;-545583380442302
West Virginia Hancock;14269803703;Republicano;-0.0941024192291804;-0.328103813640413;158474096633682;0.00873382969052858;-57011456680017
West Virginia Hardy;42889891296;Republicano;0.614599942557861;0.253454278766383;0.872288499401839;0.0219035635470516;-492812287252179
West Virginia Harrison;21214791605;Republicano;-0.494299977459831;-0.371093594253797;0.61310363256106;0.272930457994771;-404360666912625
West Virginia Jackson;30577659888;Republicano;-0.244090735871847;121343768772647;121771645080499;-0.729529210732282;-249605950264621
West Virginia Jefferson;18684207992;Republicano;-144949053836076;0.714304535512516;-126884468355645;0.210785816943504;-471264247029209
West Virginia Kanawha;61648611184;Republicano;-0.215624012585677;-0.608386261888478;145277164808249;-0.65110036323393;-287466732529028
West Virginia Lewis;79297303892;Republicano;107969541227634;-0.544496037332206;208597802790297;0.0336105890688997;-44049493893063
West Virginia Lincoln;25449873211.5;Republicano;234147564044242;-0.554969803559831;245726564545018;0.16692015591799;-466537118867885
West Virginia Logan;55772010306;Republicano;256288306878936;-0.130757260542369;326333167412827;0.149612761699812;-201281388329218
West Virginia Marion;29611362996;Republicano;-0.288544429034027;-0.367554776288345;0.0839298308472313;0.411647848438565;-472871437207955
West Virginia Marshall;2411361671;Republicano;-0.193388526137728;-0.576982592725882;119547746160868;-189141788248227;-438221411709795
West Virginia Mason;1203713149;Republicano;120111060479364;0.958225969266504;223271234057991;0.0346157134184368;-380666248977032
West Virginia McDowell;42777975824;Republicano;556964954264196;0.355777134795025;181896726517518;586296417970195;-528355899557249
West Virginia Mercer;46062658764;Republicano;127246680177719;-0.833589097714063;142861929738573;0.376412929725395;-297886501127482
West Virginia Mineral;24197922316;Republicano;0.0691619638441614;154918665120677;0.69878070952464;10852198654632;-422759987507344
West Virginia Mingo;28173222632;Republicano;456114209121885;147077481986425;336210760309846;0.692109638436616;-322485789654575
West Virginia Monroe;10791902352;Republicano;129360462282191;0.0310151337274163;0.657993627028266;0.0415713873931271;-28270917038159
West Virginia Nicholas;7250524709;Republicano;116027896034276;-0.276054965416171;128847997255955;-0.0660667867168829;-444249438144097
West Virginia Ohio;67838237398;Republicano;-130129871466626;-1109017919274;0.297425903330277;0.115013901505101;-386437219195214
West Virginia Pendleton;25449873211.5;Republicano;0.621866394242817;-224301321778566;0.906157296421427;-0.119343963274191;-426801771806201
West Virginia Pleasants;1347103727;Republicano;0.175882822724098;-143453536550603;0.327121840997142;0.266878623886696;-322246936037833
West Virginia Preston;2300508172;Republicano;0.755428547568103;146074360089371;0.68018940515853;-0.0480386246505989;-443556740160191
West Virginia Putnam;37117566252;Republicano;-223743723198889;-0.0905023092268599;0.0381999641517722;-0.841790135867213;-377442180389332
West Virginia Raleigh;47832134796;Republicano;0.684473805507218;-0.609774643357006;149630453221596;0.238825868549405;-434506436930641
West Virginia Randolph;47430520168;Republicano;0.700516879584155;0.0251605256525788;0.657041670055891;0.164167005949072;-567510861407159
West Virginia Roane;26366001735;Republicano;162383529778259;0.391668660493844;101904730519268;-164136910825492;-427304847210414
West Virginia Summers;18055687542;Republicano;148023277952466;-100383245405586;0.843737294990757;0.280146556494214;-488355921152828
West Virginia Taylor;25449873211.5;Republicano;0.517209754042289;199124969705542;0.901720811484433;-0.0990705109560213;-305500303814271
West Virginia Tyler;22920318188;Republicano;0.382346764609713;0.724811195330275;-0.037857714465527;0.200036874026499;-449412688719477
West Virginia Upshur;56656077376;Republicano;155790310446563;113371442289851;0.471360930289044;-0.179601797803097;-411919976322028
West Virginia Wayne;18599213519;Republicano;210041881343178;143368898350482;237778435146297;-0.0318633160794247;-361979729292649
West Virginia Wetzel;89333571556;Republicano;192691317294142;-0.162531873005797;153880768459212;0.32495921844046;-311624174782665
West Virginia Wood;3004381632;Republicano;-0.144954046307237;-0.607250530567493;143332186682211;0.10462365536833;-496535894922662
West Virginia Wyoming;62568915558;Republicano;259958821926515;104211207818948;227149200814202;0.0948137303063732;-37900813346229
Wisconsin Adams;18828192741;Republicano;-0.22964292763116;-18111345322944;-0.256049617504769;0.0156069371101223;-369441410961241
Wisconsin Ashland;26154088546;Democrata;-0.212995277671393;-0.114528018833237;-133762139784034;0.70423042070428;-396265274637947
Wisconsin Barron;45920895216;Republicano;-131756312026799;-0.357775060462338;-0.350909075506445;0.0727458966919052;-41712615106754
Wisconsin Bayfield;20901068277;Democrata;-163775413358052;-188986545982404;-166886054114713;0.162299836368067;-431775474465374
Wisconsin Brown;25009010452;Republicano;-159758210935392;0.402410399691488;-167886559081584;0.320683265230752;-322083119344181
Wisconsin Buffalo;54758086596;Republicano;-182601595258202;-114598483221888;-210048131488809;0.253151790331226;-378744191527076
Wisconsin Burnett;22702595992;Republicano;-100821947758819;-205193208662408;0.301130501019938;-251663428066387;-323468355507371
Wisconsin Calumet;12147252813;Republicano;-293018842632622;-0.137920571429729;-245823571473204;0.199232701260936;-357027688630422
Wisconsin Chippewa;1252846483;Republicano;-15315781242383;121200295899021;-207925499871188;0.385716414564025;-327470465149498
Wisconsin Clark;47862851176;Republicano;-0.170401804478738;110430293720018;0.00352680286404122;-107105899339191;-301070781359369
Wisconsin Columbia;14549673346;Republicano;-222106977695906;0.18720116305208;-0.756583616035677;0.0210273699264622;-439603519782807
Wisconsin Crawford;11633958914;Republicano;-0.969109939141565;-102082998745495;-0.0414204463580431;0.102745020797456;-509454742894821
Wisconsin Dane;22696119188;Democrata;-24946575890016;0.702441185629059;-369528247465887;0.579281063647688;-467003454689126
Wisconsin Dodge;88895935134;Republicano;-152509679594888;-0.0213168735821644;-155056885352543;0.374286251239341;-322267431574432
Wisconsin Douglas;18454837231;Democrata;-109604259446376;0.269809792934416;-192372852211183;0.764841059381626;-607541499422791
Wisconsin Dunn;16001983344;Republicano;-125429429456194;134581474470441;-10460741044646;0.437243799678553;-609266642761695
Wisconsin Eau Claire;14168596527;Democrata;-145493012064141;-0.15051196029443;-183329027861715;0.616555115218225;-388683217350904
Wisconsin Florence;88672134782;Republicano;-200552914153877;0.127453526121218;-0.584916248572366;-0.0407605062695106;-169423851412657
Wisconsin Fond du Lac;19144298926;Republicano;-204454796540761;-0.164720000011364;-0.881632601628057;-119650265838096;-379286728894593
Wisconsin Forest;24332245756;Republicano;0.471171624625398;0.164511339000634;-141947492849612;0.809015398210136;-210579574423987
Wisconsin Grant;14669252656;Republicano;-104325821124183;-109944032069186;-127492519843088;0.509233601565816;-266533598536126
Wisconsin Green;8338937458;Democrata;-21151531559973;148635745513204;-161277524678531;0.0923517023754258;-411819671332256
Wisconsin Green Lake;42399830401;Republicano;-115211092928676;0.936544283382718;-0.710962487443835;-119600388725255;-384721778206203
Wisconsin Iowa;12399386335;Democrata;-227883752015268;10797100324624;-148223827329539;0.145013879187032;-476966715786949
Wisconsin Iron;6865774116;Republicano;-0.600912704170423;-132315593007267;-181257767949109;0.498858338742175;-266514270009093
Wisconsin Jackson;89733950962;Republicano;-0.525823085783893;0.364078177322659;-191833579180636;0.520066922428362;-463137385148473
Wisconsin Jefferson;14800136993;Republicano;-172455458213795;-0.0106628441553303;-263960662545881;0.32205224613848;-379591488211212
Wisconsin Juneau;24327200851;Republicano;-0.421085009077214;-145789003968536;-112367681957777;0.227454368553044;-396753339535571
Wisconsin Kenosha;23350811782;Republicano;-0.392300482705847;0.874311842910648;-180900239573014;0.550924322016236;-294853345615673
Wisconsin Kewaunee;95616357752;Republicano;-189127531754838;139850656489263;-191250408460451;0.162305867608823;-32375994388663
Wisconsin La Crosse;13776790559;Democrata;-172874397387832;-0.347745695332818;-224846815656515;0.542887394638034;-393422683958987
Wisconsin Lafayette;89911886351;Republicano;-171756608302479;-0.609660689381684;-14023748222775;0.137942963860083;-512128181418332
Wisconsin Langlade;64865986871;Republicano;-0.321558944549005;-0.398239103706065;-0.977085955574131;0.283459977790278;-285907913021528
